gamma_ps_inv,r_nm,eta,mean_trapping_time_ps
25.29736842105263,2.894736842105263,0.994254231907633,4.364274294107406
29.505263157894735,2.894736842105263,0.9936423155681711,4.526665528016044
33.71315789473684,2.894736842105263,0.9927973168573223,4.713928519098735
37.921052631578945,2.894736842105263,0.9916842477732076,4.917843662691186
42.12894736842105,2.894736842105263,0.9902671083825384,5.131938598434273
46.33684210526315,2.894736842105263,0.9885684193076885,5.351504721282996
50.54473684210526,2.894736842105263,0.9864007529388261,5.571497636900259
54.752631578947366,2.894736842105263,0.9839626518146071,5.790349802775084
58.960526315789465,2.894736842105263,0.9810446094514788,6.004425530965222
63.16842105263157,2.894736842105263,0.9778407167175377,6.213404142762468
67.37631578947368,2.894736842105263,0.974195821288761,6.414970807555781
71.58421052631579,2.894736842105263,0.970246635571935,6.609246730949256
75.7921052631579,2.894736842105263,0.965977830374993,6.795528302432202
80.0,2.894736842105263,0.961416547971483,6.973630559170687
0.05,3.1052631578947367,0.771869067729911,9.26496821853034
4.257894736842105,3.1052631578947367,0.9859455665495017,5.531101911576078
8.465789473684211,3.1052631578947367,0.9905459344231706,5.089989179402993
12.673684210526316,3.1052631578947367,0.9913762451300272,5.00203244202868
16.88157894736842,3.1052631578947367,0.991293723519593,5.03412295744994
21.089473684210528,3.1052631578947367,0.9905207929684111,5.1491298819015885
25.29736842105263,3.1052631578947367,0.9892690748133239,5.324874081492852
29.505263157894735,3.1052631578947367,0.9873330751918032,5.540861116187319
33.71315789473684,3.1052631578947367,0.9846652066653313,5.781422616539421
37.921052631578945,3.1052631578947367,0.9813759516428461,6.035526561574283
42.12894736842105,3.1052631578947367,0.9772537694193155,6.292756237449283
46.33684210526315,3.1052631578947367,0.9724464920387073,6.547654857045081
50.54473684210526,3.1052631578947367,0.9669439016311459,6.7954650881198475
54.752631578947366,3.1052631578947367,0.9608028122434442,7.033346621297469
58.960526315789465,3.1052631578947367,0.9540941264075551,7.25963603970322
63.16842105263157,3.1052631578947367,0.9468963134521471,7.473518774130486
67.37631578947368,3.1052631578947367,0.9392899940112438,7.674772595627563
71.58421052631579,3.1052631578947367,0.9313539022102785,7.863573661405338
75.7921052631579,3.1052631578947367,0.9231621482680675,8.040354036133122
80.0,3.1052631578947367,0.9147825587147925,8.205699699803096
